Prap	DpleGene	MsexGene
PIERAPT00000023756	DPOGS208780	Msex2.12007
PIERAPT00000006415	DPOGS214691	Msex2.03003
PIERAPT00000011614	DPOGS215464	Msex2.07725
PIERAPT00000022779	DPOGS204472	Msex2.06842
PIERAPT00000033305	DPOGS210959	Msex2.03724
PIERAPT00000022141	DPOGS211328	Msex2.05247
PIERAPT00000024245	DPOGS211581	Msex2.00576
PIERAPT00000034707	DPOGS215923	Msex2.03087
PIERAPT00000022509	DPOGS202427	Msex2.13712
PIERAPT00000031871	DPOGS203665	Msex2.09423
PIERAPT00000023859	DPOGS206915	Msex2.01547
PIERAPT00000008599	DPOGS209567	Msex2.05034
PIERAPT00000000286	DPOGS202815	Msex2.07651
PIERAPT00000022298	DPOGS203804	Msex2.00207
PIERAPT00000005908	DPOGS204198	Msex2.13039
PIERAPT00000009598	DPOGS206775	Msex2.04694
PIERAPT00000000812	DPOGS209314	Msex2.06255
PIERAPT00000004754	DPOGS209800	Msex2.07181
PIERAPT00000006739	DPOGS211744	Msex2.15269
PIERAPT00000001467	DPOGS212562	Msex2.14977
PIERAPT00000031811	DPOGS202108	Msex2.10391
PIERAPT00000014432	DPOGS202126	Msex2.06770
PIERAPT00000033223	DPOGS205929	Msex2.11333
PIERAPT00000027269	DPOGS210005	Msex2.07159
PIERAPT00000012545	DPOGS215831	Msex2.08476
PIERAPT00000014607	DPOGS207979	Msex2.06319
PIERAPT00000029711	DPOGS211385	Msex2.07100
PIERAPT00000010958	DPOGS212102	Msex2.04307
PIERAPT00000033854	DPOGS212770	Msex2.12799
PIERAPT00000001501	DPOGS215995	Msex2.04572
PIERAPT00000032263	DPOGS200157	Msex2.11808
PIERAPT00000032598	DPOGS200816	Msex2.10866
PIERAPT00000025446	DPOGS201427	Msex2.13266
PIERAPT00000007436	DPOGS201501	Msex2.03717
PIERAPT00000029009	DPOGS202199	Msex2.03024
PIERAPT00000009924	DPOGS202456	Msex2.08087
PIERAPT00000006196	DPOGS204562	Msex2.10439
PIERAPT00000027318	DPOGS205247	Msex2.09802
PIERAPT00000010855	DPOGS206150	Msex2.03398
PIERAPT00000020541	DPOGS211678	Msex2.05946
PIERAPT00000022866	DPOGS211998	Msex2.03080
PIERAPT00000026942	DPOGS215593	Msex2.04408
PIERAPT00000021050	DPOGS200010	Msex2.03838
PIERAPT00000002976	DPOGS202730	Msex2.01873
PIERAPT00000023112	DPOGS203517	Msex2.04923
PIERAPT00000034958	DPOGS206446	Msex2.08990
PIERAPT00000007643	DPOGS208964	Msex2.08005
PIERAPT00000026048	DPOGS210078	Msex2.11946
PIERAPT00000033826	DPOGS211258	Msex2.01854
PIERAPT00000010999	DPOGS213551	Msex2.02351
PIERAPT00000017292	DPOGS205997	Msex2.08837
PIERAPT00000030886	DPOGS206737	Msex2.02167
PIERAPT00000018130	DPOGS207258	Msex2.06141
PIERAPT00000010936	DPOGS213652	Msex2.03654
PIERAPT00000022239	DPOGS214548	Msex2.02130
PIERAPT00000022051	DPOGS214944	Msex2.09468
PIERAPT00000017627	DPOGS200784	Msex2.12785
PIERAPT00000035095	DPOGS202232	Msex2.03031
PIERAPT00000011663	DPOGS202986	Msex2.06587
PIERAPT00000030091	DPOGS206817	Msex2.09891
PIERAPT00000018506	DPOGS210413	Msex2.07539
PIERAPT00000000801	DPOGS212551	Msex2.11108
PIERAPT00000023894	DPOGS215198	Msex2.05873
PIERAPT00000006656	DPOGS215965	Msex2.12236
PIERAPT00000013663	DPOGS207120	Msex2.01607
PIERAPT00000026886	DPOGS208748	Msex2.04114
PIERAPT00000033996	DPOGS208813	Msex2.04890
PIERAPT00000022094	DPOGS210061	Msex2.12209
PIERAPT00000007238	DPOGS212350	Msex2.11720
PIERAPT00000027736	DPOGS214483	Msex2.04837
PIERAPT00000031468	DPOGS215022	Msex2.12070
PIERAPT00000010919	DPOGS204585	Msex2.02526
PIERAPT00000000031	DPOGS207447	Msex2.13100
PIERAPT00000007731	DPOGS209778	Msex2.09872
PIERAPT00000007379	DPOGS211430	Msex2.07099
PIERAPT00000030374	DPOGS212316	Msex2.13950
PIERAPT00000027604	DPOGS215211	Msex2.05872
PIERAPT00000008420	DPOGS215784	Msex2.05487
PIERAPT00000008459	DPOGS200048	Msex2.01479
PIERAPT00000007415	DPOGS202990	Msex2.06582
PIERAPT00000035148	DPOGS204411	Msex2.06837
PIERAPT00000017156	DPOGS205502	Msex2.09601
PIERAPT00000035294	DPOGS206295	Msex2.08045
PIERAPT00000012687	DPOGS210382	Msex2.15395
PIERAPT00000026801	DPOGS212695	Msex2.12798
PIERAPT00000005511	DPOGS213149	Msex2.13584
PIERAPT00000005828	DPOGS213612	Msex2.02407
PIERAPT00000002065	DPOGS214116	Msex2.02000
PIERAPT00000033895	DPOGS206279	Msex2.05818
PIERAPT00000032918	DPOGS206466	Msex2.01894
PIERAPT00000018777	DPOGS210632	Msex2.04287
PIERAPT00000011886	DPOGS211343	Msex2.00441
PIERAPT00000000004	DPOGS201651	Msex2.01786
PIERAPT00000009956	DPOGS204112	Msex2.00761
PIERAPT00000027879	DPOGS206956	Msex2.01546
PIERAPT00000035640	DPOGS210896	Msex2.00275
PIERAPT00000005284	DPOGS212475	Msex2.10193
PIERAPT00000019290	DPOGS202178	Msex2.09677
PIERAPT00000012447	DPOGS204722	Msex2.09752
PIERAPT00000003933	DPOGS205254	Msex2.02482
PIERAPT00000031420	DPOGS208568	Msex2.11342
PIERAPT00000029227	DPOGS213196	Msex2.02123
PIERAPT00000022672	DPOGS213240	Msex2.07265
PIERAPT00000031170	DPOGS215524	Msex2.12876
PIERAPT00000031689	DPOGS201932	Msex2.07922
PIERAPT00000029137	DPOGS202282	Msex2.05282
PIERAPT00000009944	DPOGS202735	Msex2.01874
PIERAPT00000029298	DPOGS204533	Msex2.09392
PIERAPT00000009299	DPOGS204884	Msex2.10326
PIERAPT00000029208	DPOGS210316	Msex2.15174
PIERAPT00000002309	DPOGS214993	Msex2.08419
PIERAPT00000018481	DPOGS200134	Msex2.10418
PIERAPT00000000870	DPOGS201957	Msex2.07667
PIERAPT00000019606	DPOGS208465	Msex2.07862
PIERAPT00000018844	DPOGS210180	Msex2.07204
PIERAPT00000003035	DPOGS213191	Msex2.05141
PIERAPT00000030918	DPOGS203706	Msex2.00191
PIERAPT00000029596	DPOGS204561	Msex2.12148
PIERAPT00000027113	DPOGS207515	Msex2.05224
PIERAPT00000030326	DPOGS208953	Msex2.09329
PIERAPT00000029058	DPOGS209630	Msex2.11773
PIERAPT00000017698	DPOGS213661	Msex2.13864
PIERAPT00000027079	DPOGS200791	Msex2.13151
PIERAPT00000031720	DPOGS205207	Msex2.09811
PIERAPT00000003290	DPOGS207601	Msex2.04375
PIERAPT00000012846	DPOGS209017	Msex2.00694
PIERAPT00000014364	DPOGS200384	Msex2.02701
PIERAPT00000001955	DPOGS203796	Msex2.00198
PIERAPT00000021120	DPOGS206078	Msex2.09185
PIERAPT00000010066	DPOGS209095	Msex2.03856
PIERAPT00000031040	DPOGS212036	Msex2.01747
PIERAPT00000019637	DPOGS200577	Msex2.12613
PIERAPT00000000791	DPOGS204102	Msex2.00747
PIERAPT00000025677	DPOGS204725	Msex2.09746
PIERAPT00000025005	DPOGS212096	Msex2.04299
PIERAPT00000010726	DPOGS215609	Msex2.06999
PIERAPT00000006528	DPOGS200087	Msex2.09009
PIERAPT00000013474	DPOGS204264	Msex2.07051
PIERAPT00000006253	DPOGS206911	Msex2.03601
PIERAPT00000031726	DPOGS211367	Msex2.00433
PIERAPT00000019965	DPOGS202875	Msex2.13780
PIERAPT00000032052	DPOGS206795	Msex2.09949
PIERAPT00000022968	DPOGS207882	Msex2.00457
PIERAPT00000014268	DPOGS208095	Msex2.11301
PIERAPT00000023789	DPOGS210140	Msex2.00253
PIERAPT00000018123	DPOGS210384	Msex2.14005
PIERAPT00000006869	DPOGS213641	Msex2.03660
PIERAPT00000002925	DPOGS200734	Msex2.10613
PIERAPT00000016606	DPOGS201781	Msex2.11363
PIERAPT00000013482	DPOGS206073	Msex2.09195
PIERAPT00000028595	DPOGS208646	Msex2.09788
PIERAPT00000026914	DPOGS210243	Msex2.09284
PIERAPT00000010713	DPOGS215508	Msex2.09089
PIERAPT00000032042	DPOGS201826	Msex2.03832
PIERAPT00000001419	DPOGS205787	Msex2.10218
PIERAPT00000013949	DPOGS206328	Msex2.11356
PIERAPT00000002226	DPOGS207792	Msex2.06656
PIERAPT00000001941	DPOGS212877	Msex2.00869
PIERAPT00000005905	DPOGS200902	Msex2.09023
PIERAPT00000008385	DPOGS207731	Msex2.02274
PIERAPT00000034717	DPOGS208863	Msex2.00644
PIERAPT00000028146	DPOGS203547	Msex2.04918
PIERAPT00000030412	DPOGS204636	Msex2.04161
PIERAPT00000035612	DPOGS212429	Msex2.04504
PIERAPT00000013641	DPOGS212527	Msex2.09618
PIERAPT00000009350	DPOGS212599	Msex2.02948
PIERAPT00000004870	DPOGS214312	Msex2.09978
PIERAPT00000003146	DPOGS215041	Msex2.03549
PIERAPT00000032154	DPOGS200820	Msex2.06675
PIERAPT00000006763	DPOGS201069	Msex2.06462
PIERAPT00000004939	DPOGS201428	Msex2.08548
PIERAPT00000027867	DPOGS203912	Msex2.09126
PIERAPT00000004612	DPOGS204289	Msex2.07052
PIERAPT00000003770	DPOGS204970	Msex2.08294
PIERAPT00000035553	DPOGS209162	Msex2.05623
PIERAPT00000008393	DPOGS210612	Msex2.11322
PIERAPT00000030525	DPOGS212647	Msex2.07370
PIERAPT00000008509	DPOGS213352	Msex2.09558
PIERAPT00000015034	DPOGS200554	Msex2.08864
PIERAPT00000021890	DPOGS202168	Msex2.08917
PIERAPT00000028697	DPOGS207325	Msex2.09869
PIERAPT00000006063	DPOGS207349	Msex2.12470
PIERAPT00000014934	DPOGS215139	Msex2.15113
PIERAPT00000010553	DPOGS202001	Msex2.05570
PIERAPT00000016759	DPOGS202048	Msex2.14374
PIERAPT00000017537	DPOGS205946	Msex2.12078
PIERAPT00000014017	DPOGS210401	Msex2.07168
PIERAPT00000032941	DPOGS210568	Msex2.02535
PIERAPT00000005241	DPOGS215996	Msex2.09479
PIERAPT00000001781	DPOGS201024	Msex2.05560
PIERAPT00000022579	DPOGS204084	Msex2.08161
PIERAPT00000028591	DPOGS210027	Msex2.05794
PIERAPT00000004630	DPOGS213205	Msex2.14379
PIERAPT00000003127	DPOGS213561	Msex2.02338
PIERAPT00000005112	DPOGS214369	Msex2.07613
PIERAPT00000013425	DPOGS215877	Msex2.03067
PIERAPT00000020066	DPOGS200680	Msex2.02583
PIERAPT00000024680	DPOGS204832	Msex2.06947
PIERAPT00000015622	DPOGS205872	Msex2.11218
PIERAPT00000017842	DPOGS206398	Msex2.00952
PIERAPT00000004682	DPOGS206455	Msex2.01900
PIERAPT00000019156	DPOGS208223	Msex2.00827
PIERAPT00000021781	DPOGS210960	Msex2.03725
PIERAPT00000022416	DPOGS213212	Msex2.05117
PIERAPT00000020891	DPOGS214024	Msex2.01185
PIERAPT00000020466	DPOGS216086	Msex2.06879
PIERAPT00000029923	DPOGS203159	Msex2.06727
PIERAPT00000020206	DPOGS204638	Msex2.04159
PIERAPT00000022849	DPOGS205778	Msex2.02666
PIERAPT00000027230	DPOGS207140	Msex2.09902
PIERAPT00000023282	DPOGS210068	Msex2.12479
PIERAPT00000016500	DPOGS211087	Msex2.10082
PIERAPT00000027890	DPOGS215621	Msex2.13244
PIERAPT00000021187	DPOGS204494	Msex2.03321
PIERAPT00000018244	DPOGS208921	Msex2.08661
PIERAPT00000028217	DPOGS208961	Msex2.08010
PIERAPT00000003521	DPOGS214006	Msex2.12900
PIERAPT00000018391	DPOGS214064	Msex2.12539
PIERAPT00000035585	DPOGS200595	Msex2.04056
PIERAPT00000000277	DPOGS200914	Msex2.06559
PIERAPT00000015358	DPOGS201374	Msex2.08619
PIERAPT00000028890	DPOGS202530	Msex2.02499
PIERAPT00000014463	DPOGS203071	Msex2.09774
PIERAPT00000018406	DPOGS203986	Msex2.02072
PIERAPT00000030692	DPOGS209209	Msex2.00380
PIERAPT00000001599	DPOGS209580	Msex2.12019
PIERAPT00000012347	DPOGS209915	Msex2.02721
PIERAPT00000007464	DPOGS214085	Msex2.00103
PIERAPT00000003466	DPOGS200718	Msex2.07118
PIERAPT00000007690	DPOGS201072	Msex2.06457
PIERAPT00000026693	DPOGS201125	Msex2.04716
PIERAPT00000012912	DPOGS206430	Msex2.06274
PIERAPT00000020768	DPOGS208692	Msex2.04113
PIERAPT00000030361	DPOGS201853	Msex2.06888
PIERAPT00000023323	DPOGS203959	Msex2.08259
PIERAPT00000031736	DPOGS205948	Msex2.11325
PIERAPT00000028973	DPOGS203961	Msex2.08249
PIERAPT00000029800	DPOGS209584	Msex2.13862
PIERAPT00000023843	DPOGS210043	Msex2.10849
PIERAPT00000003866	DPOGS212083	Msex2.05027
PIERAPT00000016638	DPOGS204127	Msex2.00768
PIERAPT00000011145	DPOGS206000	Msex2.11601
PIERAPT00000024110	DPOGS209666	Msex2.01423
PIERAPT00000012161	DPOGS200358	Msex2.12083
PIERAPT00000007230	DPOGS200499	Msex2.00654
PIERAPT00000030486	DPOGS207611	Msex2.00556
PIERAPT00000003148	DPOGS209847	Msex2.05171
PIERAPT00000027400	DPOGS211713	Msex2.02781
PIERAPT00000024311	DPOGS215492	Msex2.07718
PIERAPT00000002486	DPOGS207360	Msex2.02762
PIERAPT00000021620	DPOGS209092	Msex2.03855
PIERAPT00000026992	DPOGS211363	Msex2.00452
PIERAPT00000016109	DPOGS213063	Msex2.08803
PIERAPT00000028643	DPOGS200480	Msex2.02975
PIERAPT00000005365	DPOGS203261	Msex2.12670
PIERAPT00000028246	DPOGS204393	Msex2.03319
PIERAPT00000034995	DPOGS207452	Msex2.08849
PIERAPT00000000723	DPOGS210860	Msex2.04649
PIERAPT00000020649	DPOGS202778	Msex2.06411
PIERAPT00000011298	DPOGS205284	Msex2.03959
PIERAPT00000013416	DPOGS209467	Msex2.12651
PIERAPT00000029820	DPOGS202413	Msex2.08903
PIERAPT00000034942	DPOGS205420	Msex2.11750
PIERAPT00000033973	DPOGS206932	Msex2.05070
PIERAPT00000016784	DPOGS212992	Msex2.00179
PIERAPT00000010732	DPOGS213146	Msex2.12301
PIERAPT00000030430	DPOGS215042	Msex2.03552
PIERAPT00000032884	DPOGS200658	Msex2.11804
PIERAPT00000005202	DPOGS201289	Msex2.05412
PIERAPT00000023141	DPOGS203984	Msex2.02074
PIERAPT00000010362	DPOGS203988	Msex2.02069
PIERAPT00000002282	DPOGS204545	Msex2.08826
PIERAPT00000029733	DPOGS208447	Msex2.09409
PIERAPT00000031383	DPOGS210080	Msex2.11949
PIERAPT00000013206	DPOGS210365	Msex2.08932
PIERAPT00000024509	DPOGS204463	Msex2.06862
PIERAPT00000033432	DPOGS213608	Msex2.02400
PIERAPT00000012322	DPOGS215237	Msex2.10144
PIERAPT00000008653	DPOGS215324	Msex2.08716
PIERAPT00000018988	DPOGS200192	Msex2.13928
PIERAPT00000023152	DPOGS202414	Msex2.08900
PIERAPT00000028898	DPOGS209953	Msex2.10736
PIERAPT00000000007	DPOGS210192	Msex2.02146
PIERAPT00000016917	DPOGS210616	Msex2.03050
PIERAPT00000007468	DPOGS211472	Msex2.12149
PIERAPT00000026775	DPOGS211546	Msex2.09942
PIERAPT00000009115	DPOGS212156	Msex2.04313
PIERAPT00000010830	DPOGS212585	Msex2.02922
PIERAPT00000020810	DPOGS213287	Msex2.08596
PIERAPT00000003361	DPOGS213807	Msex2.01283
PIERAPT00000028201	DPOGS214213	Msex2.03163
PIERAPT00000024270	DPOGS212512	Msex2.10189
PIERAPT00000034187	DPOGS213578	Msex2.15506
PIERAPT00000001803	DPOGS214401	Msex2.07761
PIERAPT00000021646	DPOGS200426	Msex2.01622
PIERAPT00000026381	DPOGS201574	Msex2.13783
PIERAPT00000004845	DPOGS203668	Msex2.09428
PIERAPT00000007424	DPOGS207718	Msex2.02291
PIERAPT00000013884	DPOGS211120	Msex2.11144
PIERAPT00000005140	DPOGS207724	Msex2.02285
PIERAPT00000016330	DPOGS209754	Msex2.00135
PIERAPT00000020333	DPOGS210734	Msex2.02459
PIERAPT00000015060	DPOGS211798	Msex2.05843
PIERAPT00000006951	DPOGS213232	Msex2.11823
PIERAPT00000014811	DPOGS213852	Msex2.02568
PIERAPT00000035353	DPOGS203993	Msex2.02061
PIERAPT00000017356	DPOGS204678	Msex2.09302
PIERAPT00000012890	DPOGS204804	Msex2.05802
PIERAPT00000020715	DPOGS205084	Msex2.04979
PIERAPT00000004619	DPOGS206381	Msex2.00964
PIERAPT00000005759	DPOGS207522	Msex2.05231
PIERAPT00000022003	DPOGS209669	Msex2.04793
PIERAPT00000022854	DPOGS210108	Msex2.10852
PIERAPT00000025543	DPOGS211524	Msex2.10785
PIERAPT00000029542	DPOGS205072	Msex2.04963
PIERAPT00000027558	DPOGS207276	Msex2.01039
PIERAPT00000022743	DPOGS208684	Msex2.04100
PIERAPT00000000181	DPOGS208711	Msex2.08191
PIERAPT00000021544	DPOGS200286	Msex2.07820
PIERAPT00000020358	DPOGS202363	Msex2.13557
PIERAPT00000023383	DPOGS204426	Msex2.06860
PIERAPT00000001708	DPOGS204453	Msex2.08976
PIERAPT00000027697	DPOGS209677	Msex2.03401
PIERAPT00000030282	DPOGS209983	Msex2.07336
PIERAPT00000011839	DPOGS214775	Msex2.03005
PIERAPT00000022151	DPOGS215534	Msex2.11188
PIERAPT00000008577	DPOGS200329	Msex2.05368
PIERAPT00000002329	DPOGS201469	Msex2.03915
PIERAPT00000031279	DPOGS208604	Msex2.11595
PIERAPT00000016966	DPOGS209945	Msex2.10743
PIERAPT00000016327	DPOGS202273	Msex2.05299
PIERAPT00000009328	DPOGS207016	Msex2.08030
PIERAPT00000004345	DPOGS208207	Msex2.11614
PIERAPT00000017683	DPOGS212907	Msex2.01489
PIERAPT00000013603	DPOGS207769	Msex2.06655
PIERAPT00000028151	DPOGS212209	Msex2.05661
PIERAPT00000010798	DPOGS201400	Msex2.06971
PIERAPT00000019370	DPOGS202037	Msex2.15337
PIERAPT00000003855	DPOGS206474	Msex2.08996
PIERAPT00000022691	DPOGS208462	Msex2.07859
PIERAPT00000014451	DPOGS215801	Msex2.06996
PIERAPT00000012919	DPOGS202717	Msex2.12273
PIERAPT00000020557	DPOGS203414	Msex2.01394
PIERAPT00000008280	DPOGS203666	Msex2.09424
PIERAPT00000031259	DPOGS205710	Msex2.08632
PIERAPT00000006759	DPOGS206551	Msex2.07142
PIERAPT00000004068	DPOGS205549	Msex2.00974
PIERAPT00000006854	DPOGS205782	Msex2.10222
PIERAPT00000033911	DPOGS207264	Msex2.06131
PIERAPT00000031454	DPOGS214089	Msex2.02037
PIERAPT00000029884	DPOGS215693	Msex2.03735
PIERAPT00000006753	DPOGS201087	Msex2.06456
PIERAPT00000035591	DPOGS209742	Msex2.06046
PIERAPT00000009252	DPOGS210421	Msex2.08502
PIERAPT00000017971	DPOGS213057	Msex2.12299
PIERAPT00000006600	DPOGS201033	Msex2.05548
PIERAPT00000011385	DPOGS205870	Msex2.11214
PIERAPT00000018342	DPOGS208661	Msex2.10947
PIERAPT00000032959	DPOGS200606	Msex2.04075
PIERAPT00000026426	DPOGS201665	Msex2.01884
PIERAPT00000006917	DPOGS206627	Msex2.00523
PIERAPT00000034591	DPOGS207771	Msex2.06658
PIERAPT00000009580	DPOGS215421	Msex2.08560
PIERAPT00000024782	DPOGS200154	Msex2.11809
PIERAPT00000006712	DPOGS201380	Msex2.06575
PIERAPT00000004624	DPOGS201674	Msex2.01886
PIERAPT00000029530	DPOGS208219	Msex2.02109
PIERAPT00000010981	DPOGS209193	Msex2.04460
PIERAPT00000031751	DPOGS213897	Msex2.10131
PIERAPT00000021150	DPOGS214467	Msex2.04860
PIERAPT00000004664	DPOGS216127	Msex2.00059
PIERAPT00000014884	DPOGS206872	Msex2.11368
PIERAPT00000025675	DPOGS209892	Msex2.12985
PIERAPT00000015488	DPOGS211321	Msex2.05258
PIERAPT00000026405	DPOGS215271	Msex2.03395
PIERAPT00000014031	DPOGS206935	Msex2.05084
PIERAPT00000009294	DPOGS209646	Msex2.05041
PIERAPT00000021185	DPOGS202699	Msex2.07907
PIERAPT00000001184	DPOGS202914	Msex2.12175
PIERAPT00000010774	DPOGS204244	Msex2.06230
PIERAPT00000009159	DPOGS206622	Msex2.00530
PIERAPT00000026578	DPOGS209688	Msex2.04794
PIERAPT00000017613	DPOGS213248	Msex2.00081
PIERAPT00000003931	DPOGS215761	Msex2.05444
PIERAPT00000027005	DPOGS205078	Msex2.04970
PIERAPT00000011101	DPOGS205469	Msex2.13275
PIERAPT00000022559	DPOGS203369	Msex2.01344
PIERAPT00000015599	DPOGS211032	Msex2.04080
PIERAPT00000000722	DPOGS214285	Msex2.02020
PIERAPT00000033212	DPOGS202444	Msex2.13540
PIERAPT00000032107	DPOGS202720	Msex2.11410
PIERAPT00000004171	DPOGS209348	Msex2.09823
PIERAPT00000001595	DPOGS209516	Msex2.03466
PIERAPT00000012528	DPOGS201118	Msex2.06957
PIERAPT00000025205	DPOGS207412	Msex2.01428
PIERAPT00000022007	DPOGS214225	Msex2.03189
PIERAPT00000031466	DPOGS203028	Msex2.09955
PIERAPT00000017329	DPOGS208843	Msex2.10250
PIERAPT00000023027	DPOGS209265	Msex2.02733
PIERAPT00000001748	DPOGS200397	Msex2.02878
PIERAPT00000026350	DPOGS203866	Msex2.01758
PIERAPT00000029894	DPOGS215357	Msex2.10449
PIERAPT00000014413	DPOGS200525	Msex2.08373
PIERAPT00000025929	DPOGS202016	Msex2.00677
PIERAPT00000035085	DPOGS205499	Msex2.09594
PIERAPT00000010650	DPOGS202364	Msex2.05746
PIERAPT00000022126	DPOGS205511	Msex2.12723
PIERAPT00000001412	DPOGS209929	Msex2.11101
PIERAPT00000034173	DPOGS213434	Msex2.01133
PIERAPT00000002117	DPOGS202744	Msex2.11748
PIERAPT00000009057	DPOGS201690	Msex2.11676
PIERAPT00000029541	DPOGS204978	Msex2.08277
PIERAPT00000033373	DPOGS206513	Msex2.07377
PIERAPT00000018542	DPOGS207048	Msex2.03638
PIERAPT00000026373	DPOGS208947	Msex2.09317
PIERAPT00000012273	DPOGS215087	Msex2.09031
PIERAPT00000018488	DPOGS200115	Msex2.03668
PIERAPT00000033724	DPOGS205314	Msex2.12225
PIERAPT00000024410	DPOGS212481	Msex2.10185
PIERAPT00000008382	DPOGS213208	Msex2.05123
PIERAPT00000002750	DPOGS214550	Msex2.02128
PIERAPT00000003684	DPOGS200771	Msex2.07440
PIERAPT00000027130	DPOGS202337	Msex2.08098
PIERAPT00000032389	DPOGS206452	Msex2.01893
PIERAPT00000034810	DPOGS208760	Msex2.04087
PIERAPT00000001215	DPOGS211132	Msex2.09269
PIERAPT00000028191	DPOGS211396	Msex2.13296
PIERAPT00000029646	DPOGS212106	Msex2.04314
PIERAPT00000011336	DPOGS203826	Msex2.09429
PIERAPT00000032700	DPOGS208269	Msex2.00806
PIERAPT00000032278	DPOGS209161	Msex2.04479
PIERAPT00000020763	DPOGS210361	Msex2.08925
PIERAPT00000005416	DPOGS211729	Msex2.01498
PIERAPT00000018564	DPOGS212224	Msex2.12693
PIERAPT00000019784	DPOGS214642	Msex2.09857
PIERAPT00000021436	DPOGS215457	Msex2.03429
PIERAPT00000006451	DPOGS203580	Msex2.07449
PIERAPT00000002299	DPOGS204501	Msex2.03308
PIERAPT00000001222	DPOGS207042	Msex2.03627
PIERAPT00000012673	DPOGS212221	Msex2.05920
PIERAPT00000026772	DPOGS214092	Msex2.02032
PIERAPT00000004771	DPOGS201900	Msex2.06921
PIERAPT00000008457	DPOGS202276	Msex2.05294
PIERAPT00000022800	DPOGS202503	Msex2.02498
PIERAPT00000031083	DPOGS207589	Msex2.08078
PIERAPT00000003149	DPOGS208189	Msex2.03766
PIERAPT00000012811	DPOGS210419	Msex2.08501
PIERAPT00000033033	DPOGS208326	Msex2.08883
PIERAPT00000016116	DPOGS209731	Msex2.06025
PIERAPT00000014527	DPOGS210318	Msex2.13935
PIERAPT00000010554	DPOGS211602	Msex2.07197
PIERAPT00000032428	DPOGS214314	Msex2.09967
PIERAPT00000017421	DPOGS203962	Msex2.02842
PIERAPT00000008655	DPOGS205459	Msex2.08449
PIERAPT00000004797	DPOGS215772	Msex2.05468
PIERAPT00000035808	DPOGS216125	Msex2.00057
PIERAPT00000030721	DPOGS200277	Msex2.03533
PIERAPT00000022500	DPOGS203926	Msex2.02839
PIERAPT00000035502	DPOGS204590	Msex2.02524
PIERAPT00000002315	DPOGS208072	Msex2.09794
PIERAPT00000017826	DPOGS209335	Msex2.07965
PIERAPT00000027797	DPOGS211153	Msex2.09238
PIERAPT00000020696	DPOGS211503	Msex2.10836
PIERAPT00000003896	DPOGS214644	Msex2.09859
PIERAPT00000020484	DPOGS215836	Msex2.08479
PIERAPT00000034885	DPOGS203060	Msex2.12935
PIERAPT00000021791	DPOGS203981	Msex2.02081
PIERAPT00000026511	DPOGS207509	Msex2.05218
PIERAPT00000013480	DPOGS209736	Msex2.06034
PIERAPT00000003452	DPOGS210177	Msex2.13272
PIERAPT00000001840	DPOGS214291	Msex2.02035
PIERAPT00000011171	DPOGS206924	Msex2.08035
PIERAPT00000010360	DPOGS207179	Msex2.07401
PIERAPT00000008230	DPOGS210797	Msex2.04665
PIERAPT00000014126	DPOGS212522	Msex2.10203
PIERAPT00000021875	DPOGS216175	Msex2.12772
PIERAPT00000017445	DPOGS200801	Msex2.14653
PIERAPT00000014376	DPOGS202781	Msex2.06404
PIERAPT00000017239	DPOGS205197	Msex2.10659
PIERAPT00000005072	DPOGS208019	Msex2.04631
PIERAPT00000031244	DPOGS209867	Msex2.12776
PIERAPT00000013837	DPOGS211951	Msex2.06811
PIERAPT00000024347	DPOGS201947	Msex2.06195
PIERAPT00000029413	DPOGS207400	Msex2.01448
PIERAPT00000035227	DPOGS210465	Msex2.08519
PIERAPT00000028847	DPOGS213001	Msex2.05501
PIERAPT00000012509	DPOGS213704	Msex2.10495
PIERAPT00000030845	DPOGS214745	Msex2.01235
PIERAPT00000030507	DPOGS203870	Msex2.01766
PIERAPT00000026322	DPOGS205020	Msex2.12533
PIERAPT00000013833	DPOGS207262	Msex2.06134
PIERAPT00000023344	DPOGS207654	Msex2.04828
PIERAPT00000033290	DPOGS213382	Msex2.09563
PIERAPT00000017111	DPOGS214084	Msex2.00104
PIERAPT00000010074	DPOGS203795	Msex2.00196
PIERAPT00000001906	DPOGS205643	Msex2.05651
PIERAPT00000017270	DPOGS207763	Msex2.06641
PIERAPT00000002765	DPOGS209636	Msex2.12020
PIERAPT00000025070	DPOGS210013	Msex2.08468
PIERAPT00000000536	DPOGS210438	Msex2.08733
PIERAPT00000027156	DPOGS211569	Msex2.00589
PIERAPT00000025110	DPOGS214371	Msex2.07610
PIERAPT00000012144	DPOGS207283	Msex2.01032
PIERAPT00000006184	DPOGS209032	Msex2.03244
PIERAPT00000003026	DPOGS209875	Msex2.12775
PIERAPT00000016331	DPOGS205924	Msex2.12438
PIERAPT00000004071	DPOGS208553	Msex2.06697
PIERAPT00000023125	DPOGS208842	Msex2.10254
PIERAPT00000020288	DPOGS211809	Msex2.10288
PIERAPT00000028872	DPOGS216107	Msex2.00003
PIERAPT00000034884	DPOGS208032	Msex2.00699
PIERAPT00000020942	DPOGS201039	Msex2.02228
PIERAPT00000030933	DPOGS201283	Msex2.05401
PIERAPT00000034073	DPOGS214943	Msex2.09465
PIERAPT00000019255	DPOGS215597	Msex2.04404
PIERAPT00000008704	DPOGS205062	Msex2.04983
PIERAPT00000032130	DPOGS208091	Msex2.13461
