"TrxID","GeneName","GeneID"
"PIERAPT00000002473","RPL6","PIERAPG00000001076"
"PIERAPT00000002474","RPL6","PIERAPG00000001076"
"PIERAPT00000002475","arg2Csrp1","PIERAPG00000001077"
"PIERAPT00000002476","arg2Csrp1","PIERAPG00000001077"
"PIERAPT00000002477","arg2Csrp1","PIERAPG00000001077"
"PIERAPT00000002478","G111341","PIERAPG00000001078"
"PIERAPT00000002479","BPNT1","PIERAPG00000001079"
"PIERAPT00000002480","BPNT1","PIERAPG00000001079"
"PIERAPT00000002481","G113756","PIERAPG00000001080"
"PIERAPT00000002482","G113756","PIERAPG00000001080"
"PIERAPT00000002483","G113756","PIERAPG00000001080"
"PIERAPT00000002484","G113756","PIERAPG00000001080"
"PIERAPT00000002485","G113756","PIERAPG00000001080"
"PIERAPT00000002486","Mcm2_2","PIERAPG00000001081"
"PIERAPT00000002487","Mcm2_2","PIERAPG00000001081"
"PIERAPT00000002488","Mcm2_2","PIERAPG00000001081"
"PIERAPT00000002489","ATP7A","PIERAPG00000001082"
"PIERAPT00000002490","ATP7A","PIERAPG00000001082"
"PIERAPT00000002491","ATP7A","PIERAPG00000001082"
"PIERAPT00000002492","ATP7A","PIERAPG00000001082"
"PIERAPT00000002493","ATP7A","PIERAPG00000001082"
"PIERAPT00000002494","ATP7A","PIERAPG00000001082"
"PIERAPT00000002495","ATP7A","PIERAPG00000001082"
"PIERAPT00000002496","ATP7A","PIERAPG00000001082"
"PIERAPT00000002497","ATP7A","PIERAPG00000001082"
"PIERAPT00000002498","ATP7A","PIERAPG00000001082"
"PIERAPT00000002499","ATP7A","PIERAPG00000001082"
"PIERAPT00000002500","ATP7A","PIERAPG00000001082"
"PIERAPT00000002501","ATP7A","PIERAPG00000001082"
"PIERAPT00000002502","ATP7A","PIERAPG00000001082"
"PIERAPT00000002503","ATP7A","PIERAPG00000001082"
"PIERAPT00000002504","PSMD6","PIERAPG00000001083"
"PIERAPT00000002505","cwf17","PIERAPG00000001084"
"PIERAPT00000002506","ybbP","PIERAPG00000001085"
"PIERAPT00000002507","Lrpap1","PIERAPG00000001086"
"PIERAPT00000002508","Lrpap1","PIERAPG00000001086"
"PIERAPT00000002509","Lrpap1","PIERAPG00000001086"
"PIERAPT00000002510","Lrpap1","PIERAPG00000001086"
"PIERAPT00000002511","Lrpap1","PIERAPG00000001086"
"PIERAPT00000002512","Lrpap1","PIERAPG00000001086"
"PIERAPT00000002513","NNT","PIERAPG00000001087"
"PIERAPT00000002514","NNT","PIERAPG00000001087"
"PIERAPT00000002515","NNT","PIERAPG00000001087"
"PIERAPT00000002516","NNT","PIERAPG00000001087"
"PIERAPT00000002517","MYO1","PIERAPG00000001088"
"PIERAPT00000002518","ntpK","PIERAPG00000001089"
"PIERAPT00000002519","TAB1","PIERAPG00000001090"
"PIERAPT00000002520","TAB1","PIERAPG00000001090"
"PIERAPT00000002521","tdksdrG","PIERAPG00000001091"
"PIERAPT00000002522","tdksdrG","PIERAPG00000001091"
"PIERAPT00000002523","Rpia","PIERAPG00000001092"
"PIERAPT00000002524","KHSRP","PIERAPG00000001093"
"PIERAPT00000002525","KHSRP","PIERAPG00000001093"
"PIERAPT00000002526","KHSRP","PIERAPG00000001093"
"PIERAPT00000002527","KHSRP","PIERAPG00000001093"
"PIERAPT00000002528","KHSRP","PIERAPG00000001093"
"PIERAPT00000002529","KHSRP","PIERAPG00000001093"
"PIERAPT00000002530","KHSRP","PIERAPG00000001093"
"PIERAPT00000002531","KHSRP","PIERAPG00000001093"
"PIERAPT00000002532","G100533","PIERAPG00000001094"
"PIERAPT00000002533","Y150","PIERAPG00000001095"
"PIERAPT00000002534","fl(2)d","PIERAPG00000001096"
"PIERAPT00000002535","fl(2)d","PIERAPG00000001096"
"PIERAPT00000002536","ci_2","PIERAPG00000001097"
"PIERAPT00000002537","rost","PIERAPG00000001098"
"PIERAPT00000002538","rost","PIERAPG00000001098"
"PIERAPT00000002539","rost","PIERAPG00000001098"
"PIERAPT00000002540","rost","PIERAPG00000001098"
"PIERAPT00000002541","rost","PIERAPG00000001098"
"PIERAPT00000002542","mafb","PIERAPG00000001099"
"PIERAPT00000002543","scyl1","PIERAPG00000001100"
"PIERAPT00000002544","scyl1","PIERAPG00000001100"
"PIERAPT00000002545","scyl1","PIERAPG00000001100"
"PIERAPT00000002546","scyl1","PIERAPG00000001100"
"PIERAPT00000002547","scyl1","PIERAPG00000001100"
"PIERAPT00000002548","scyl1","PIERAPG00000001100"
"PIERAPT00000002549","scyl1","PIERAPG00000001100"
"PIERAPT00000002550","scyl1","PIERAPG00000001100"
"PIERAPT00000002551","GSU2545","PIERAPG00000001101"
"PIERAPT00000002552","msantd3","PIERAPG00000001102"
"PIERAPT00000002553","msantd3","PIERAPG00000001102"
"PIERAPT00000002554","msantd3","PIERAPG00000001102"
"PIERAPT00000002555","CNNM2","PIERAPG00000001103"
"PIERAPT00000002556","G105356","PIERAPG00000001104"
"PIERAPT00000002557","CRABP2","PIERAPG00000001105"
"PIERAPT00000002558","CRABP2","PIERAPG00000001105"
"PIERAPT00000002559","CRABP2","PIERAPG00000001105"
"PIERAPT00000002560","Mcm7","PIERAPG00000001106"
"PIERAPT00000002561","Mcm7","PIERAPG00000001106"
"PIERAPT00000002562","Mcm7","PIERAPG00000001106"
"PIERAPT00000002563","Mcm7","PIERAPG00000001106"
"PIERAPT00000002564","Mcm7","PIERAPG00000001106"
"PIERAPT00000002565","Mcm7","PIERAPG00000001106"
"PIERAPT00000002566","Mcm7","PIERAPG00000001106"
"PIERAPT00000002567","Mcm7","PIERAPG00000001106"
"PIERAPT00000002568","Mcm7","PIERAPG00000001106"
"PIERAPT00000002569","CG11837","PIERAPG00000001107"
"PIERAPT00000002570","Rqcd1","PIERAPG00000001108"
"PIERAPT00000002571","PPAPDC1B","PIERAPG00000001109"
"PIERAPT00000002572","EST5vtg1Ces1c","PIERAPG00000001110"
"PIERAPT00000002573","EST5vtg1Ces1c","PIERAPG00000001110"
"PIERAPT00000002574","EST5vtg1Ces1c","PIERAPG00000001110"
"PIERAPT00000002575","mai-2","PIERAPG00000001111"
"PIERAPT00000002576","CDK9","PIERAPG00000001112"
"PIERAPT00000002577","cfap20","PIERAPG00000001113"
"PIERAPT00000002578","cfap20","PIERAPG00000001113"
"PIERAPT00000002579","TMEM165","PIERAPG00000001114"
"PIERAPT00000002580","RNASEH1","PIERAPG00000001115"
"PIERAPT00000002581","Ddc_2","PIERAPG00000001116"
"PIERAPT00000002582","ABR","PIERAPG00000001117"
"PIERAPT00000002583","ABR","PIERAPG00000001117"
"PIERAPT00000002584","ABR","PIERAPG00000001117"
"PIERAPT00000002585","ABR","PIERAPG00000001117"
"PIERAPT00000002586","spr0982","PIERAPG00000001118"
"PIERAPT00000002587","yubA","PIERAPG00000001119"
"PIERAPT00000002588","TSEN2","PIERAPG00000001120"
"PIERAPT00000002589","TSEN2","PIERAPG00000001120"
"PIERAPT00000002590","TSEN2","PIERAPG00000001120"
"PIERAPT00000002591","Usp8","PIERAPG00000001121"
"PIERAPT00000002592","Usp8","PIERAPG00000001121"
"PIERAPT00000002593","Usp8","PIERAPG00000001121"
"PIERAPT00000002594","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002595","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002596","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002597","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002598","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002599","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002600","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002601","MRC1Ctdspl2","PIERAPG00000001122"
"PIERAPT00000002602","slc25a38","PIERAPG00000001123"
"PIERAPT00000002603","WDR59","PIERAPG00000001124"
"PIERAPT00000002604","tmem129","PIERAPG00000001125"
"PIERAPT00000002605","tmem129","PIERAPG00000001125"
"PIERAPT00000002606","tmem129","PIERAPG00000001125"
"PIERAPT00000002607","tmem129","PIERAPG00000001125"
"PIERAPT00000002608","NUC1","PIERAPG00000001126"
"PIERAPT00000002609","NUC1","PIERAPG00000001126"
"PIERAPT00000002610","NUC1","PIERAPG00000001126"
"PIERAPT00000002611","NUC1","PIERAPG00000001126"
"PIERAPT00000002612","RpI1","PIERAPG00000001127"
"PIERAPT00000002613","CG8009","PIERAPG00000001128"
"PIERAPT00000002614","Ggt1","PIERAPG00000001129"
"PIERAPT00000002615","Ggt1","PIERAPG00000001129"
"PIERAPT00000002616","G114751","PIERAPG00000001130"
"PIERAPT00000002617","Gos28","PIERAPG00000001131"
"PIERAPT00000002618","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002619","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002620","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002621","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002622","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002623","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002624","Spon1_2","PIERAPG00000001132"
"PIERAPT00000002625","twk-18myrf","PIERAPG00000001133"
"PIERAPT00000002626","twk-18myrf","PIERAPG00000001133"
"PIERAPT00000002627","twk-18myrf","PIERAPG00000001133"
"PIERAPT00000002628","twk-18myrf","PIERAPG00000001133"
"PIERAPT00000002629","twk-18myrf","PIERAPG00000001133"
"PIERAPT00000002630","twk-18myrf","PIERAPG00000001133"
"PIERAPT00000002631","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002632","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002633","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002634","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002635","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002636","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002637","MYH15Celsr3ZNF583","PIERAPG00000001134"
"PIERAPT00000002638","CG1311","PIERAPG00000001135"
"PIERAPT00000002639","CG1311","PIERAPG00000001135"
"PIERAPT00000002640","Gnpda1","PIERAPG00000001136"
"PIERAPT00000002641","Tldc2","PIERAPG00000001137"
"PIERAPT00000002642","Tldc2","PIERAPG00000001137"
"PIERAPT00000002643","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002644","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002645","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002646","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002647","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002648","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002649","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002650","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002651","DCCNEO1","PIERAPG00000001138"
"PIERAPT00000002652","Dop1R1","PIERAPG00000001139"
"PIERAPT00000002653","pepA","PIERAPG00000001140"
"PIERAPT00000002654","pepA","PIERAPG00000001140"
"PIERAPT00000002655","pepA","PIERAPG00000001140"
"PIERAPT00000002656","CACNB2","PIERAPG00000001141"
"PIERAPT00000002657","CACNB2","PIERAPG00000001141"
"PIERAPT00000002658","CACNB2","PIERAPG00000001141"
"PIERAPT00000002659","SE","PIERAPG00000001142"
"PIERAPT00000002660","crm","PIERAPG00000001143"
"PIERAPT00000002661","crm","PIERAPG00000001143"
"PIERAPT00000002662","crm","PIERAPG00000001143"
"PIERAPT00000002663","crm","PIERAPG00000001143"
"PIERAPT00000002664","crm","PIERAPG00000001143"
"PIERAPT00000002665","crm","PIERAPG00000001143"
"PIERAPT00000002666","crm","PIERAPG00000001143"
"PIERAPT00000002667","crm","PIERAPG00000001143"
"PIERAPT00000002668","crm","PIERAPG00000001143"
"PIERAPT00000002669","Ptprn2Ptprn","PIERAPG00000001144"
"PIERAPT00000002670","Ptprn2Ptprn","PIERAPG00000001144"
"PIERAPT00000002671","Ptprn2Ptprn","PIERAPG00000001144"
"PIERAPT00000002672","Ptprn2Ptprn","PIERAPG00000001144"
"PIERAPT00000002673","Ptprn2Ptprn","PIERAPG00000001144"
"PIERAPT00000002674","Ptprn2Ptprn","PIERAPG00000001144"
"PIERAPT00000002675","DYHC","PIERAPG00000001145"
"PIERAPT00000002676","DYHC","PIERAPG00000001145"
"PIERAPT00000002677","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002678","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002679","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002680","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002681","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002682","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002683","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002684","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002685","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002686","CACNA2D4Cacna2d3","PIERAPG00000001146"
"PIERAPT00000002687","mRpL13","PIERAPG00000001147"
"PIERAPT00000002688","mRpL13","PIERAPG00000001147"
"PIERAPT00000002689","Osgepl1","PIERAPG00000001148"
"PIERAPT00000002690","valS","PIERAPG00000001149"
"PIERAPT00000002691","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002692","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002693","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002694","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002695","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002696","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002697","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002698","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002699","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002700","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002701","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002702","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002703","GPHIF1AEPAS1","PIERAPG00000001150"
"PIERAPT00000002704","LIPI_2","PIERAPG00000001151"
"PIERAPT00000002705","RHBDL3","PIERAPG00000001152"
"PIERAPT00000002706","RHBDL3","PIERAPG00000001152"
"PIERAPT00000002707","Sptan1_2","PIERAPG00000001153"
"PIERAPT00000002708","Sptan1_2","PIERAPG00000001153"
"PIERAPT00000002709","Sptan1_2","PIERAPG00000001153"
"PIERAPT00000002710","Ncaph","PIERAPG00000001154"
"PIERAPT00000002711","Ncaph","PIERAPG00000001154"
"PIERAPT00000002712","arcC","PIERAPG00000001155"
"PIERAPT00000002713","B52","PIERAPG00000001156"
"PIERAPT00000002714","B52","PIERAPG00000001156"
"PIERAPT00000002715","B52","PIERAPG00000001156"
"PIERAPT00000002716","sug","PIERAPG00000001157"
"PIERAPT00000002717","sug","PIERAPG00000001157"
"PIERAPT00000002718","Plod3","PIERAPG00000001158"
"PIERAPT00000002719","Plod3","PIERAPG00000001158"
"PIERAPT00000002720","G104238","PIERAPG00000001159"
"PIERAPT00000002721","G104238","PIERAPG00000001159"
"PIERAPT00000002722","tmem237","PIERAPG00000001160"
"PIERAPT00000002723","tmem237","PIERAPG00000001160"
"PIERAPT00000002724","tmem237","PIERAPG00000001160"
"PIERAPT00000002725","tmem237","PIERAPG00000001160"
"PIERAPT00000002726","livJ","PIERAPG00000001161"
"PIERAPT00000002727","atpA_2","PIERAPG00000001162"
"PIERAPT00000002728","Ttll6","PIERAPG00000001163"
"PIERAPT00000002729","PUS5","PIERAPG00000001164"
"PIERAPT00000002730","PUS5","PIERAPG00000001164"
"PIERAPT00000002731","G112743","PIERAPG00000001165"
"PIERAPT00000002732","G112743","PIERAPG00000001165"
"PIERAPT00000002733","G112743","PIERAPG00000001165"
"PIERAPT00000002734","RNOY","PIERAPG00000001166"
"PIERAPT00000002735","MYRO1_5","PIERAPG00000001167"
"PIERAPT00000002736","MYRO1_5","PIERAPG00000001167"
"PIERAPT00000002737","Spro_0965","PIERAPG00000001168"
"PIERAPT00000002738","TUBGCP2","PIERAPG00000001169"
"PIERAPT00000002739","SIDT1ilvC","PIERAPG00000001170"
"PIERAPT00000002740","SIDT1ilvC","PIERAPG00000001170"
"PIERAPT00000002741","SIDT1ilvC","PIERAPG00000001170"
"PIERAPT00000002742","SIDT1ilvC","PIERAPG00000001170"
"PIERAPT00000002743","folE2","PIERAPG00000001171"
"PIERAPT00000002744","Clec16a","PIERAPG00000001172"
"PIERAPT00000002745","Clec16a","PIERAPG00000001172"
"PIERAPT00000002746","se","PIERAPG00000001173"
"PIERAPT00000002747","DLGAP4","PIERAPG00000001174"
"PIERAPT00000002748","Yeats2","PIERAPG00000001175"
"PIERAPT00000002749","Yeats2","PIERAPG00000001175"
"PIERAPT00000002750","Yeats2","PIERAPG00000001175"
"PIERAPT00000002751","RIIAD1","PIERAPG00000001176"
"PIERAPT00000002752","RIIAD1","PIERAPG00000001176"
"PIERAPT00000002753","l(2)efl","PIERAPG00000001177"
"PIERAPT00000002754","G102156","PIERAPG00000001178"
"PIERAPT00000002755","rplE","PIERAPG00000001179"
"PIERAPT00000002756","rplE","PIERAPG00000001179"
"PIERAPT00000002757","rplE","PIERAPG00000001179"
"PIERAPT00000002758","pdhAOrc3plsX","PIERAPG00000001180"
"PIERAPT00000002759","pdhAOrc3plsX","PIERAPG00000001180"
"PIERAPT00000002760","pdhAOrc3plsX","PIERAPG00000001180"
"PIERAPT00000002761","CSK2A","PIERAPG00000001181"
"PIERAPT00000002762","G111319","PIERAPG00000001182"
"PIERAPT00000002763","folD","PIERAPG00000001183"
"PIERAPT00000002764","G113830","PIERAPG00000001184"
"PIERAPT00000002765","Hira","PIERAPG00000001185"
"PIERAPT00000002766","Hira","PIERAPG00000001185"
"PIERAPT00000002767","VA5","PIERAPG00000001186"
"PIERAPT00000002768","BIRC5","PIERAPG00000001187"
"PIERAPT00000002769","inpp5f","PIERAPG00000001188"
"PIERAPT00000002770","inpp5f","PIERAPG00000001188"
"PIERAPT00000002771","inpp5f","PIERAPG00000001188"
"PIERAPT00000002772","inpp5f","PIERAPG00000001188"
"PIERAPT00000002773","ALX4","PIERAPG00000001189"
"PIERAPT00000002774","rok1","PIERAPG00000001190"
"PIERAPT00000002775","CHCB2","PIERAPG00000001191"
"PIERAPT00000002776","MYO18A_2","PIERAPG00000001192"
"PIERAPT00000002777","MYO18A_2","PIERAPG00000001192"
"PIERAPT00000002778","spxA","PIERAPG00000001193"
"PIERAPT00000002779","sls","PIERAPG00000001194"
"PIERAPT00000002780","cmk","PIERAPG00000001195"
"PIERAPT00000002781","Trappc12","PIERAPG00000001196"
"PIERAPT00000002782","Trappc12","PIERAPG00000001196"
"PIERAPT00000002783","Trappc12","PIERAPG00000001196"
"PIERAPT00000002784","Trappc12","PIERAPG00000001196"
"PIERAPT00000002785","Trappc12","PIERAPG00000001196"
"PIERAPT00000002786","Trappc12","PIERAPG00000001196"
"PIERAPT00000002787","Trappc12","PIERAPG00000001196"
"PIERAPT00000002788","ECAG","PIERAPG00000001197"
"PIERAPT00000002789","yrbF","PIERAPG00000001198"
"PIERAPT00000002790","FAS1","PIERAPG00000001199"
"PIERAPT00000002791","FAS1","PIERAPG00000001199"
"PIERAPT00000002792","smc3","PIERAPG00000001200"
"PIERAPT00000002793","smc3","PIERAPG00000001200"
"PIERAPT00000002794","smc3","PIERAPG00000001200"
"PIERAPT00000002795","smc3","PIERAPG00000001200"
"PIERAPT00000002796","smc3","PIERAPG00000001200"
"PIERAPT00000002797","metQ","PIERAPG00000001201"
"PIERAPT00000002798","sif","PIERAPG00000001202"
"PIERAPT00000002799","sif","PIERAPG00000001202"
"PIERAPT00000002800","Pdk","PIERAPG00000001203"
"PIERAPT00000002801","Tret1_5","PIERAPG00000001204"
"PIERAPT00000002802","Tret1_5","PIERAPG00000001204"
"PIERAPT00000002803","ZNF93","PIERAPG00000001205"
"PIERAPT00000002804","Etnppl","PIERAPG00000001206"
"PIERAPT00000002805","SLC9A3R1","PIERAPG00000001207"
"PIERAPT00000002806","A4GALT","PIERAPG00000001208"
"PIERAPT00000002807","CG2811","PIERAPG00000001209"
"PIERAPT00000002808","CG2811","PIERAPG00000001209"
"PIERAPT00000002809","CG2811","PIERAPG00000001209"
"PIERAPT00000002810","CG2811","PIERAPG00000001209"
"PIERAPT00000002811","CG2811","PIERAPG00000001209"
"PIERAPT00000002812","CG2811","PIERAPG00000001209"
"PIERAPT00000002813","CG2811","PIERAPG00000001209"
"PIERAPT00000002814","CG2811","PIERAPG00000001209"
"PIERAPT00000002815","CG2811","PIERAPG00000001209"
"PIERAPT00000002816","CG2811","PIERAPG00000001209"
"PIERAPT00000002817","CG2811","PIERAPG00000001209"
"PIERAPT00000002818","CG2811","PIERAPG00000001209"
"PIERAPT00000002819","CG2811","PIERAPG00000001209"
"PIERAPT00000002820","CG2811","PIERAPG00000001209"
"PIERAPT00000002821","CG2811","PIERAPG00000001209"
"PIERAPT00000002822","CG2811","PIERAPG00000001209"
"PIERAPT00000002823","Cox6a1","PIERAPG00000001210"
"PIERAPT00000002824","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002825","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002826","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002827","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002828","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002829","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002830","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002831","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002832","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002833","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002834","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002835","CG7414EIF2A","PIERAPG00000001211"
"PIERAPT00000002836","ZK550.6","PIERAPG00000001212"
"PIERAPT00000002837","ZK550.6","PIERAPG00000001212"
"PIERAPT00000002838","SLC6A2","PIERAPG00000001213"
"PIERAPT00000002839","celA","PIERAPG00000001214"
"PIERAPT00000002840","G106953","PIERAPG00000001215"
"PIERAPT00000002841","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002842","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002843","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002844","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002845","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002846","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002847","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002848","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002849","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002850","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002851","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002852","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002853","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002854","SHANK2SHANK3","PIERAPG00000001216"
"PIERAPT00000002855","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002856","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002857","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002858","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002859","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002860","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002861","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002862","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002863","modCGzmeSGK223","PIERAPG00000001217"
"PIERAPT00000002864","G100811","PIERAPG00000001218"
"PIERAPT00000002865","G100811","PIERAPG00000001218"
"PIERAPT00000002866","G100811","PIERAPG00000001218"
"PIERAPT00000002867","SLC16A9slc16a12","PIERAPG00000001219"
"PIERAPT00000002868","SLC16A9slc16a12","PIERAPG00000001219"
"PIERAPT00000002869","SLC16A9slc16a12","PIERAPG00000001219"
"PIERAPT00000002870","SLC16A9slc16a12","PIERAPG00000001219"
"PIERAPT00000002871","SLC16A9slc16a12","PIERAPG00000001219"
"PIERAPT00000002872","ZNF57","PIERAPG00000001220"
"PIERAPT00000002873","ZNF57","PIERAPG00000001220"
"PIERAPT00000002874","ZNF57","PIERAPG00000001220"
"PIERAPT00000002875","tmem19","PIERAPG00000001221"
"PIERAPT00000002876","tmem19","PIERAPG00000001221"
"PIERAPT00000002877","tmem19","PIERAPG00000001221"
"PIERAPT00000002878","tmem19","PIERAPG00000001221"
"PIERAPT00000002879","tmem19","PIERAPG00000001221"
"PIERAPT00000002880","tmem19","PIERAPG00000001221"
